filename,filepath,year,total_words,processed_date,finance_leases,finance_collateral,finance_convertible,finance_leasehold,finance_floating,finance_collateralization,finance_lessors,finance_revaluation,finance_securitizations,finance_securitized,finance_subleases,legal_litigation,legal_covenants,legal_licensing,legal_infringement,legal_lawsuits,legal_covenant,legal_lawsuit,legal_revocation,accounting_carryforwards,accounting_intangibles,accounting_reclassified,accounting_carryforward,accounting_accrues,accounting_bankruptcies,accounting_carryback,accounting_subsidy,hedging_derivative,hedging_derivatives,hedging_hedges,hedging_swaps,hedging_hedged,hedging_counterparties,hedging_counterparty,international_internationalglobal,international_worldwide,international_complex,international_repatriate,international_repatriated,international_repatriation,international_sovereign,org_form_segments,org_form_entities,org_form_affiliates,org_form_restructuring,org_form_ventures,org_form_mergers,org_form_merging,org_form_outsource,org_form_partnering,org_form_restructure,org_form_restructured
20250307_10-K_edgar_data_1651790_0001888524-25-004201.txt,data/raw/2025/QTR1/20250307_10-K_edgar_data_1651790_0001888524-25-004201.txt,2025,124598,2026-05-12T14:34:51.354211,0,7,0,0,0,1,0,0,4,26,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,1,0,8,7,0,0,0,0,0,0,0,0
20250307_10-K_edgar_data_1655153_0001888524-25-004203.txt,data/raw/2025/QTR1/20250307_10-K_edgar_data_1655153_0001888524-25-004203.txt,2025,130812,2026-05-12T14:34:51.423449,0,5,0,0,0,1,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,1,0,6,7,0,0,0,0,0,0,0,0
20250307_10-K_edgar_data_1662972_0001662972-25-000027.txt,data/raw/2025/QTR1/20250307_10-K_edgar_data_1662972_0001662972-25-000027.txt,2025,130492,2026-05-12T14:34:51.478786,92,55,3,0,17,0,0,0,17,3,0,18,12,5,0,2,0,1,0,0,16,3,1,1,4,0,0,24,57,0,23,1,21,11,0,1,15,0,0,1,1,5,195,136,11,41,0,0,0,0,4,0
20250307_10-K_edgar_data_1679268_0001679268-25-000009.txt,data/raw/2025/QTR1/20250307_10-K_edgar_data_1679268_0001679268-25-000009.txt,2025,74971,2026-05-12T14:34:51.514998,22,10,3,0,2,0,0,0,0,0,0,38,7,3,0,14,5,3,2,7,0,0,3,0,0,0,0,4,0,1,0,3,1,0,0,3,8,0,0,0,1,7,16,14,0,0,4,1,0,0,0,0
20250307_10-K_edgar_data_1681206_0001174947-25-000304.txt,data/raw/2025/QTR1/20250307_10-K_edgar_data_1681206_0001174947-25-000304.txt,2025,49927,2026-05-12T14:34:51.537979,14,2,1,0,2,0,0,0,0,0,0,10,2,0,1,2,0,0,0,6,8,0,2,0,1,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,7,13,7,0,0,2,0,0,0,0,0
20250307_10-K_edgar_data_1705181_0000950170-25-035468.txt,data/raw/2025/QTR1/20250307_10-K_edgar_data_1705181_0000950170-25-035468.txt,2025,95271,2026-05-12T14:34:51.579545,0,1,6,0,0,0,0,0,0,0,0,5,0,11,0,4,0,1,4,0,0,0,0,4,0,0,0,28,14,0,1,0,6,6,0,1,6,0,0,0,0,0,33,38,0,3,0,0,0,0,0,0
20250307_10-K_edgar_data_1709442_0001709442-25-000008.txt,data/raw/2025/QTR1/20250307_10-K_edgar_data_1709442_0001709442-25-000008.txt,2025,81528,2026-05-12T14:34:51.615198,6,45,9,0,5,1,0,0,0,1,0,26,21,3,0,3,3,9,0,5,0,0,0,0,0,0,0,42,7,3,3,3,16,5,0,0,8,0,0,0,0,24,21,29,1,0,28,1,0,0,0,0
20250307_10-K_edgar_data_1720265_0000950170-25-035469.txt,data/raw/2025/QTR1/20250307_10-K_edgar_data_1720265_0000950170-25-035469.txt,2025,94439,2026-05-12T14:34:51.654949,0,1,6,0,0,0,0,0,0,0,0,5,0,11,0,5,0,1,4,0,0,0,0,4,0,0,0,29,14,0,1,0,7,6,0,1,6,0,0,0,0,1,33,38,0,3,0,0,0,0,0,0
20250307_10-K_edgar_data_1740849_0001888524-25-004195.txt,data/raw/2025/QTR1/20250307_10-K_edgar_data_1740849_0001888524-25-004195.txt,2025,152378,2026-05-12T14:34:51.733552,0,9,0,0,0,2,0,0,4,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,1,0,13,7,0,0,0,0,0,0,0,0
20250213_10-K_edgar_data_1679788_0001679788-25-000022.txt,data/raw/2025/QTR1/20250213_10-K_edgar_data_1679788_0001679788-25-000022.txt,2025,173339,2026-05-12T14:33:01.343834,4,74,73,1,0,0,0,0,0,0,0,51,9,8,8,14,3,1,3,4,2,8,3,1,2,0,2,36,44,7,12,1,10,6,0,13,19,3,0,0,0,0,30,62,27,9,3,0,1,0,6,0
20250213_10-K_edgar_data_1691303_0001691303-25-000010.txt,data/raw/2025/QTR1/20250213_10-K_edgar_data_1691303_0001691303-25-000010.txt,2025,142456,2026-05-12T14:33:01.409743,47,45,3,4,0,0,0,0,0,0,0,20,52,2,0,3,2,2,0,11,0,0,0,1,2,0,0,7,0,10,1,0,3,0,0,4,28,0,0,0,3,10,15,194,1,0,3,0,0,0,2,0
20250213_10-K_edgar_data_1702494_0000004904-25-000027.txt,data/raw/2025/QTR1/20250213_10-K_edgar_data_1702494_0000004904-25-000027.txt,2025,177359,2026-05-12T14:33:01.485278,65,21,2,4,0,0,2,0,3,49,2,67,27,3,2,4,10,4,3,0,0,6,8,1,0,0,3,39,12,29,4,3,20,9,0,0,8,0,0,0,0,27,38,184,4,16,2,1,0,0,0,0
20250213_10-K_edgar_data_1702780_0001628280-25-005486.txt,data/raw/2025/QTR1/20250213_10-K_edgar_data_1702780_0001628280-25-005486.txt,2025,478585,2026-05-12T14:33:01.693176,16,488,2,9,16,2,0,3,0,0,0,52,65,1,12,1,70,4,8,0,7,3,0,1,1,0,0,29,6,5,11,0,10,18,0,1,3,0,4,14,0,2,36,97,16,5,4,0,0,0,0,0
20250213_10-K_edgar_data_1713445_0001713445-25-000018.txt,data/raw/2025/QTR1/20250213_10-K_edgar_data_1713445_0001713445-25-000018.txt,2025,71178,2026-05-12T14:33:01.722278,4,3,46,2,0,0,0,0,0,0,1,38,13,35,6,10,0,1,0,17,1,0,0,2,1,0,0,7,0,0,1,0,0,0,0,5,18,0,0,0,0,1,19,26,4,2,5,0,0,0,0,0
20250213_10-K_edgar_data_1721781_0000004904-25-000027.txt,data/raw/2025/QTR1/20250213_10-K_edgar_data_1721781_0000004904-25-000027.txt,2025,177359,2026-05-12T14:33:01.795734,65,21,2,4,0,0,2,0,3,49,2,67,27,3,2,4,10,4,3,0,0,6,8,1,0,0,3,39,12,29,4,3,20,9,0,0,8,0,0,0,0,27,38,184,4,16,2,1,0,0,0,0
20250213_10-K_edgar_data_1722684_0001722684-25-000005.txt,data/raw/2025/QTR1/20250213_10-K_edgar_data_1722684_0001722684-25-000005.txt,2025,58923,2026-05-12T14:33:01.819997,12,5,1,2,1,0,0,0,0,0,0,20,18,8,0,1,3,0,0,3,2,0,1,0,0,0,0,7,7,4,12,1,4,4,0,27,5,3,0,4,0,4,5,38,17,2,4,0,0,1,0,0
20250213_10-K_edgar_data_1733861_0001185185-25-000130.txt,data/raw/2025/QTR1/20250213_10-K_edgar_data_1733861_0001185185-25-000130.txt,2025,13234,2026-05-12T14:33:01.825968,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0
20250213_10-K_edgar_data_1757073_0001757073-25-000007.txt,data/raw/2025/QTR1/20250213_10-K_edgar_data_1757073_0001757073-25-000007.txt,2025,143222,2026-05-12T14:33:01.882442,9,4,116,1,0,0,0,0,0,0,0,30,13,6,4,8,12,3,6,5,14,8,0,4,0,0,0,28,5,1,0,0,10,5,0,12,20,24,7,24,1,20,35,9,23,8,1,0,4,0,2,0
20250213_10-K_edgar_data_1762303_0000950170-25-020026.txt,data/raw/2025/QTR1/20250213_10-K_edgar_data_1762303_0000950170-25-020026.txt,2025,57934,2026-05-12T14:33:01.906707,7,1,4,4,0,0,0,0,0,0,0,13,17,1,4,3,10,1,1,5,2,2,2,1,0,0,0,0,2,0,1,0,1,0,0,4,6,0,0,0,0,0,14,8,1,1,2,0,0,0,0,0
20250213_10-K_edgar_data_1770787_0001770787-25-000013.txt,data/raw/2025/QTR1/20250213_10-K_edgar_data_1770787_0001770787-25-000013.txt,2025,73875,2026-05-12T14:33:01.936278,17,0,2,2,0,0,0,0,0,0,1,63,0,8,20,12,1,6,1,28,3,1,0,0,0,0,0,5,0,0,0,0,0,1,0,6,16,0,1,0,1,5,15,7,9,0,1,0,1,0,0,0
20250213_10-K_edgar_data_1786842_0001786842-25-000008.txt,data/raw/2025/QTR1/20250213_10-K_edgar_data_1786842_0001786842-25-000008.txt,2025,71839,2026-05-12T14:33:01.965987,7,5,0,2,0,0,0,0,0,0,0,25,12,4,4,9,9,0,0,2,4,7,1,2,0,0,0,2,0,0,0,0,5,0,0,5,7,11,2,8,1,16,16,2,20,7,0,0,0,0,1,1
20250213_10-K_edgar_data_1866581_0001866581-25-000048.txt,data/raw/2025/QTR1/20250213_10-K_edgar_data_1866581_0001866581-25-000048.txt,2025,93400,2026-05-12T14:33:02.004473,35,7,9,2,3,0,0,0,0,0,0,40,17,3,2,15,4,6,1,4,4,0,2,0,0,1,0,26,1,3,5,1,0,0,0,1,7,0,0,0,0,7,9,21,13,1,8,1,0,0,0,0
20250213_10-K_edgar_data_1889539_0001889539-25-000014.txt,data/raw/2025/QTR1/20250213_10-K_edgar_data_1889539_0001889539-25-000014.txt,2025,120151,2026-05-12T14:33:02.055816,7,103,1,0,3,4,1,0,2,4,0,29,5,3,1,3,1,0,1,19,0,27,4,0,0,0,1,147,160,44,20,5,37,25,0,1,10,0,0,0,0,31,102,33,3,3,1,0,0,0,1,0
20250213_10-K_edgar_data_1901876_0000034903-25-000016.txt,data/raw/2025/QTR1/20250213_10-K_edgar_data_1901876_0000034903-25-000016.txt,2025,50146,2026-05-12T14:33:02.081058,90,3,10,1,2,0,0,0,0,0,0,3,20,2,0,0,0,0,0,0,3,2,0,0,1,0,0,6,2,9,19,0,7,6,0,1,7,0,0,0,0,0,21,9,0,3,2,0,0,0,0,0
20250213_10-K_edgar_data_1910139_0001410578-25-000127.txt,data/raw/2025/QTR1/20250213_10-K_edgar_data_1910139_0001410578-25-000127.txt,2025,86437,2026-05-12T14:33:02.121182,10,4,11,2,0,0,0,2,0,0,0,33,3,4,15,2,0,2,0,2,3,3,4,1,0,0,0,21,2,5,2,0,1,0,0,20,20,2,0,1,1,9,28,3,3,1,2,0,0,0,0,0
20250328_10-K_edgar_data_862651_0001641172-25-001193.txt,data/raw/2025/QTR1/20250328_10-K_edgar_data_862651_0001641172-25-001193.txt,2025,64608,2026-05-12T14:36:26.260418,6,10,50,0,0,0,0,0,0,0,0,12,13,2,3,2,2,9,3,4,3,0,0,0,0,0,1,16,0,0,0,0,0,1,0,3,6,0,0,0,0,3,19,7,0,0,0,0,0,0,0,0
20250328_10-K_edgar_data_862861_0001628280-25-015469.txt,data/raw/2025/QTR1/20250328_10-K_edgar_data_862861_0001628280-25-015469.txt,2025,77946,2026-05-12T14:36:26.295407,7,0,117,0,0,0,0,0,0,0,0,25,5,6,6,4,1,1,5,1,4,5,3,0,1,0,0,1,1,0,0,0,1,1,0,9,22,0,0,0,0,4,15,11,4,31,4,0,0,3,0,1
20250328_10-K_edgar_data_879911_0001013762-25-003924.txt,data/raw/2025/QTR1/20250328_10-K_edgar_data_879911_0001013762-25-003924.txt,2025,32609,2026-05-12T14:36:26.313044,3,0,8,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,12,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,2,1,2,2,0,0,0,2,0
20250328_10-K_edgar_data_882361_0000950170-25-046366.txt,data/raw/2025/QTR1/20250328_10-K_edgar_data_882361_0000950170-25-046366.txt,2025,80307,2026-05-12T14:36:26.348360,5,0,0,3,0,0,0,0,0,0,0,8,0,30,9,2,0,0,0,4,0,0,1,0,0,0,0,1,2,0,0,0,0,4,0,9,13,0,0,0,0,1,9,13,1,1,2,0,0,2,1,1
20250328_10-K_edgar_data_885508_0000885508-25-000022.txt,data/raw/2025/QTR1/20250328_10-K_edgar_data_885508_0000885508-25-000022.txt,2025,84781,2026-05-12T14:36:26.384294,35,16,2,0,0,0,0,0,0,0,0,10,33,0,0,3,11,0,0,2,0,2,1,0,0,0,0,5,0,0,2,0,0,1,0,0,5,0,0,0,0,12,10,75,0,20,3,0,0,0,0,0
20250328_10-K_edgar_data_890394_0001013762-25-004082.txt,data/raw/2025/QTR1/20250328_10-K_edgar_data_890394_0001013762-25-004082.txt,2025,51327,2026-05-12T14:36:26.406123,4,4,11,2,0,0,0,0,0,0,0,14,1,9,4,0,0,0,0,16,3,1,0,0,1,0,0,3,5,0,0,0,0,0,0,6,10,0,0,0,0,1,6,5,2,3,2,0,0,0,0,0
20250328_10-K_edgar_data_890821_0001641172-25-001296.txt,data/raw/2025/QTR1/20250328_10-K_edgar_data_890821_0001641172-25-001296.txt,2025,70077,2026-05-12T14:36:26.435484,0,0,5,1,0,0,0,0,0,0,0,19,10,25,23,2,3,0,0,5,2,1,0,0,0,0,0,17,24,0,0,0,0,0,0,5,5,0,0,0,0,0,9,35,8,3,2,0,0,0,0,0
20250328_10-K_edgar_data_931755_0000931755-25-000007.txt,data/raw/2025/QTR1/20250328_10-K_edgar_data_931755_0000931755-25-000007.txt,2025,12129,2026-05-12T14:36:26.441247,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,11,0,0,0,0,0,0,0,0
20250328_10-K_edgar_data_933972_0001654954-25-003443.txt,data/raw/2025/QTR1/20250328_10-K_edgar_data_933972_0001654954-25-003443.txt,2025,46726,2026-05-12T14:36:26.460426,3,0,5,0,0,0,0,0,0,0,0,26,8,3,11,4,0,1,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,3,15,0,2,0,0,0,0,0,0
20250328_10-K_edgar_data_946563_0001558370-25-003976.txt,data/raw/2025/QTR1/20250328_10-K_edgar_data_946563_0001558370-25-003976.txt,2025,19000,2026-05-12T14:36:26.468603,0,0,3,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0
20250331_10-KT_edgar_data_748268_0001641172-25-001892.txt,data/raw/2025/QTR1/20250331_10-KT_edgar_data_748268_0001641172-25-001892.txt,2025,60991,2026-05-12T14:36:26.494129,7,0,42,3,0,0,0,0,0,0,0,15,1,5,5,0,0,5,0,0,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,3,4,0,0,0,0,2,4,25,0,0,0,0,0,0,0,0
20250331_10-K_edgar_data_1001171_0001140361-25-011258.txt,data/raw/2025/QTR1/20250331_10-K_edgar_data_1001171_0001140361-25-011258.txt,2025,41083,2026-05-12T14:36:26.511880,2,62,3,4,0,0,1,0,0,0,0,12,0,0,0,0,0,1,0,0,4,3,1,0,1,0,0,5,0,0,1,0,0,0,0,0,3,0,0,0,0,4,10,4,0,1,3,0,0,0,0,2
20250331_10-K_edgar_data_1004724_0000950170-25-047742.txt,data/raw/2025/QTR1/20250331_10-K_edgar_data_1004724_0000950170-25-047742.txt,2025,69851,2026-05-12T14:36:26.540676,63,9,4,0,0,0,1,0,0,0,12,14,28,3,0,7,12,3,0,0,8,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,7,24,12,5,3,2,0,0,1,1,0
20250331_10-K_edgar_data_1006837_0001006837-25-000021.txt,data/raw/2025/QTR1/20250331_10-K_edgar_data_1006837_0001006837-25-000021.txt,2025,114482,2026-05-12T14:36:26.588429,29,25,121,5,3,0,0,0,0,0,0,36,45,6,4,3,9,1,6,13,11,2,9,4,0,0,0,3,0,0,0,0,1,0,0,7,13,0,0,1,0,28,23,36,0,5,2,0,0,1,2,0
20250331_10-K_edgar_data_1018840_0001018840-25-000013.txt,data/raw/2025/QTR1/20250331_10-K_edgar_data_1018840_0001018840-25-000013.txt,2025,52370,2026-05-12T14:36:26.610637,14,8,0,5,0,0,0,0,0,0,0,21,8,12,3,4,1,0,0,5,5,5,1,2,1,0,0,19,1,1,1,1,0,2,0,3,2,0,6,0,0,25,12,13,1,1,0,0,0,0,0,0
20250331_10-K_edgar_data_1022899_0001641172-25-001600.txt,data/raw/2025/QTR1/20250331_10-K_edgar_data_1022899_0001641172-25-001600.txt,2025,53988,2026-05-12T14:36:26.632714,2,6,9,0,0,0,0,0,0,0,0,31,1,10,9,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18,6,0,0,0,0,0,7,2,0,5,2,0,0,0,0,1
20250331_10-K_edgar_data_1030192_0001654954-25-003575.txt,data/raw/2025/QTR1/20250331_10-K_edgar_data_1030192_0001654954-25-003575.txt,2025,66805,2026-05-12T14:36:26.660825,2,4,1,0,0,0,0,0,0,0,0,9,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,2,0,2,6,0,0,0,0,0,3,1,1,6,2,0,0,0,0,0
20250331_10-K_edgar_data_1039828_0001039828-25-000010.txt,data/raw/2025/QTR1/20250331_10-K_edgar_data_1039828_0001039828-25-000010.txt,2025,80960,2026-05-12T14:36:26.693699,3,27,4,1,2,0,0,0,0,0,0,23,11,5,3,3,2,0,0,7,2,4,1,0,0,0,0,45,64,3,3,0,18,12,0,1,6,0,0,0,1,14,34,20,0,2,2,0,0,0,1,0
20250331_10-K_edgar_data_1040896_0001628280-25-015555.txt,data/raw/2025/QTR1/20250331_10-K_edgar_data_1040896_0001628280-25-015555.txt,2025,25313,2026-05-12T14:36:26.704107,0,3,8,0,0,0,0,0,0,0,0,8,3,6,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,1,12,1,5,0,1,0,0,0,0,0
20250331_10-K_edgar_data_1054102_0001641172-25-001686.txt,data/raw/2025/QTR1/20250331_10-K_edgar_data_1054102_0001641172-25-001686.txt,2025,66135,2026-05-12T14:36:26.733236,6,4,25,2,0,0,0,0,0,0,0,21,9,11,6,5,0,2,3,12,0,1,1,0,0,0,0,13,1,0,3,0,0,0,0,0,14,0,0,0,0,2,20,5,28,0,8,0,0,2,0,1
20250312_10-K_edgar_data_1178253_0000950170-25-038044.txt,data/raw/2025/QTR1/20250312_10-K_edgar_data_1178253_0000950170-25-038044.txt,2025,57091,2026-05-12T14:35:06.002313,0,0,17,0,0,0,0,0,0,0,0,22,1,15,6,6,0,2,0,13,0,1,1,0,0,0,0,29,5,0,0,0,0,1,0,10,6,0,0,0,0,0,17,5,1,1,0,1,3,0,0,0
20250312_10-K_edgar_data_1270436_0001437749-25-007158.txt,data/raw/2025/QTR1/20250312_10-K_edgar_data_1270436_0001437749-25-007158.txt,2025,100810,2026-05-12T14:35:06.044369,4,56,138,10,5,3,0,1,8,9,0,25,13,2,0,2,1,0,3,2,0,2,26,3,0,0,0,37,45,0,4,1,48,126,0,1,7,0,0,0,0,9,152,75,2,4,5,0,0,0,0,1
20250312_10-K_edgar_data_1315399_0001315399-25-000025.txt,data/raw/2025/QTR1/20250312_10-K_edgar_data_1315399_0001315399-25-000025.txt,2025,29373,2026-05-12T14:35:06.057334,10,37,5,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,6,6,0,0,1,0,0,0,0,1
20250312_10-K_edgar_data_1320854_0000950170-25-037977.txt,data/raw/2025/QTR1/20250312_10-K_edgar_data_1320854_0000950170-25-037977.txt,2025,28422,2026-05-12T14:35:06.069349,9,7,1,2,0,0,1,0,0,0,0,7,14,0,0,0,0,0,0,6,0,3,1,0,0,3,0,5,9,1,0,2,1,0,0,0,1,0,0,0,0,6,4,2,0,1,0,0,0,0,0,0
20250312_10-K_edgar_data_1362190_0001558370-25-002819.txt,data/raw/2025/QTR1/20250312_10-K_edgar_data_1362190_0001558370-25-002819.txt,2025,31439,2026-05-12T14:35:06.082682,9,4,1,0,0,0,0,0,0,0,0,20,7,5,4,4,0,1,0,9,0,0,1,0,1,0,0,2,0,0,1,0,0,1,0,1,2,0,0,0,0,1,9,8,0,1,2,0,0,1,0,0
20250312_10-K_edgar_data_1400118_0001558370-25-002747.txt,data/raw/2025/QTR1/20250312_10-K_edgar_data_1400118_0001558370-25-002747.txt,2025,95173,2026-05-12T14:35:06.121421,0,0,14,0,0,0,0,0,0,0,0,34,4,13,21,9,1,5,3,15,0,1,2,0,0,0,0,2,0,0,0,0,2,0,0,2,15,0,0,0,0,1,13,11,2,3,1,1,1,0,0,1
20250312_10-K_edgar_data_1433607_0001493152-25-009909.txt,data/raw/2025/QTR1/20250312_10-K_edgar_data_1433607_0001493152-25-009909.txt,2025,57844,2026-05-12T14:35:06.146068,5,3,8,1,0,0,0,1,0,0,0,27,5,4,11,7,0,3,3,1,0,0,1,0,0,2,0,3,0,0,2,0,0,0,0,4,13,0,0,0,0,0,14,4,2,0,1,0,0,1,0,0
20250312_10-K_edgar_data_1434647_0001437749-25-007320.txt,data/raw/2025/QTR1/20250312_10-K_edgar_data_1434647_0001437749-25-007320.txt,2025,125159,2026-05-12T14:35:06.197702,13,5,24,2,0,0,0,0,0,0,0,50,36,18,19,15,4,9,10,21,1,0,4,0,0,0,1,13,2,0,1,0,1,0,0,11,17,0,1,1,0,1,30,29,6,1,3,2,1,0,1,0
20250312_10-K_edgar_data_1436208_0001558370-25-002822.txt,data/raw/2025/QTR1/20250312_10-K_edgar_data_1436208_0001558370-25-002822.txt,2025,32663,2026-05-12T14:35:06.211804,21,18,0,1,0,0,0,0,0,0,1,11,7,2,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,0,1,2,0,0,0,0,0
20250312_10-K_edgar_data_1436425_0001436425-25-000012.txt,data/raw/2025/QTR1/20250312_10-K_edgar_data_1436425_0001436425-25-000012.txt,2025,39637,2026-05-12T14:35:06.228551,8,29,0,0,5,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,8,4,1,0,0,1,0,22,18,10,5,2,1,1,0,0,5,0,0,0,0,0,6,7,1,0,6,0,1,0,0,0
20250312_10-K_edgar_data_1442236_0000950170-25-037891.txt,data/raw/2025/QTR1/20250312_10-K_edgar_data_1442236_0000950170-25-037891.txt,2025,51584,2026-05-12T14:35:06.249819,4,3,4,2,0,0,0,0,0,0,0,13,13,0,2,0,5,5,0,3,4,2,0,1,0,0,0,6,1,0,0,0,0,0,0,0,4,0,0,0,0,0,4,28,0,1,7,1,1,0,0,0
20250312_10-K_edgar_data_14846_0000014846-25-000005.txt,data/raw/2025/QTR1/20250312_10-K_edgar_data_14846_0000014846-25-000005.txt,2025,36246,2026-05-12T14:35:06.265265,18,3,0,2,0,0,0,0,0,0,0,4,10,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,46,7,0,55,0,0,0,0,0,0
20250312_10-K_edgar_data_1505155_0001505155-25-000024.txt,data/raw/2025/QTR1/20250312_10-K_edgar_data_1505155_0001505155-25-000024.txt,2025,80925,2026-05-12T14:35:06.297997,8,7,17,3,5,0,0,1,0,0,2,28,21,2,12,2,0,4,4,27,1,5,2,0,0,0,0,8,5,0,28,0,1,0,0,4,9,2,1,0,0,0,10,7,0,1,4,0,0,0,0,0
20250312_10-K_edgar_data_1509470_0001493152-25-009940.txt,data/raw/2025/QTR1/20250312_10-K_edgar_data_1509470_0001493152-25-009940.txt,2025,70538,2026-05-12T14:35:06.327825,7,7,99,1,1,0,0,0,0,0,0,19,16,1,1,0,1,0,0,2,0,2,0,1,0,0,0,9,20,0,2,1,1,3,0,1,10,0,0,0,1,1,22,14,2,20,2,0,1,0,2,0
20250312_10-K_edgar_data_1533758_0001558370-25-002821.txt,data/raw/2025/QTR1/20250312_10-K_edgar_data_1533758_0001558370-25-002821.txt,2025,34430,2026-05-12T14:35:06.342380,27,14,1,0,0,0,0,0,0,0,0,3,11,1,4,5,0,0,0,2,3,3,0,4,0,0,0,4,0,0,0,0,0,0,0,2,6,0,0,2,0,6,11,7,3,3,0,0,1,0,2,0
20250312_10-K_edgar_data_1560258_0001213900-25-023259.txt,data/raw/2025/QTR1/20250312_10-K_edgar_data_1560258_0001213900-25-023259.txt,2025,101350,2026-05-12T14:35:06.383737,4,4,2,1,0,0,0,0,0,0,0,75,4,12,23,18,0,4,1,5,1,1,1,0,0,0,0,14,0,0,3,0,0,0,0,5,11,0,0,0,0,0,24,5,5,2,0,0,3,0,1,1
20250312_10-K_edgar_data_1562463_0001562463-25-000022.txt,data/raw/2025/QTR1/20250312_10-K_edgar_data_1562463_0001562463-25-000022.txt,2025,59444,2026-05-12T14:35:06.408791,0,45,2,0,16,0,0,4,0,0,0,14,7,0,0,1,9,0,0,2,0,5,0,1,1,0,0,10,9,10,36,6,7,1,0,0,4,0,0,0,0,6,16,9,2,1,1,1,0,1,0,0
20250312_10-K_edgar_data_1564824_0000950170-25-037933.txt,data/raw/2025/QTR1/20250312_10-K_edgar_data_1564824_0000950170-25-037933.txt,2025,73566,2026-05-12T14:35:06.438258,10,4,1,12,0,0,0,0,0,0,0,20,3,19,5,7,0,2,3,13,0,0,2,0,0,0,0,7,3,0,0,0,4,1,0,2,12,0,0,0,0,0,18,3,10,1,0,0,0,0,0,0
20250312_10-K_edgar_data_1574085_0001574085-25-000024.txt,data/raw/2025/QTR1/20250312_10-K_edgar_data_1574085_0001574085-25-000024.txt,2025,110399,2026-05-12T14:35:06.486405,43,4,62,2,5,0,0,1,0,0,0,16,14,3,2,2,2,10,0,4,1,2,1,0,0,1,0,18,25,3,0,0,7,0,0,3,10,0,0,0,1,7,84,102,0,8,3,0,0,0,0,1
20250312_10-K_edgar_data_1578423_0001888524-25-004397.txt,data/raw/2025/QTR1/20250312_10-K_edgar_data_1578423_0001888524-25-004397.txt,2025,111149,2026-05-12T14:35:06.541950,0,7,0,0,0,0,0,0,4,25,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,0,0,0,0,1,0,8,7,0,0,0,0,0,0,0,0
20250225_10-K_edgar_data_1845337_0000950170-25-026654.txt,data/raw/2025/QTR1/20250225_10-K_edgar_data_1845337_0000950170-25-026654.txt,2025,113491,2026-05-12T14:33:48.434135,2,2,14,0,0,0,0,0,0,0,2,79,4,23,17,8,0,3,2,3,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,30,14,0,0,0,0,1,23,11,3,3,3,0,0,0,2,0
20250225_10-K_edgar_data_1861107_0000950170-25-026773.txt,data/raw/2025/QTR1/20250225_10-K_edgar_data_1861107_0000950170-25-026773.txt,2025,92645,2026-05-12T14:33:48.475115,5,31,68,2,0,0,0,0,0,0,0,48,10,10,20,11,1,3,2,11,0,4,0,0,1,0,0,6,1,0,1,0,0,0,0,4,23,0,0,0,1,4,22,13,1,2,6,0,1,1,4,0
